dtt,rainsum,hidroyear
2024-02-07,268.40000000000003,2022
2024-02-12,272.8,2022
2024-02-17,281.6,2022
2024-02-22,282.8,2022
2024-02-27,282.8,2022
2024-03-04,283.6,2022
2024-03-09,283.6,2022
2024-03-14,283.8,2022
2024-03-19,295.2,2022
2024-03-24,300.8,2022
2024-03-29,331.6,2022
2024-04-03,350.8,2022
2024-04-08,351.2,2022
2024-04-13,354.59999999999997,2022
2024-04-18,354.59999999999997,2022
2024-04-23,354.59999999999997,2022
2024-04-28,354.59999999999997,2022
2024-05-03,360.59999999999997,2022
2024-05-08,387.99999999999994,2022
2024-05-13,397.19999999999993,2022
2024-05-18,397.19999999999993,2022
2024-05-23,397.19999999999993,2022
2024-05-28,397.99999999999994,2022
2024-06-02,410.79999999999995,2022
2024-06-07,424.79999999999995,2022
2024-06-12,431.19999999999993,2022
2024-06-17,431.19999999999993,2022
2024-06-22,431.19999999999993,2022
2024-06-27,431.19999999999993,2022
2024-07-02,433.3999999999999,2022
2024-07-07,433.5999999999999,2022
2024-07-12,451.9999999999999,2022
2024-07-17,451.9999999999999,2022
2024-07-22,451.9999999999999,2022
2024-07-27,451.9999999999999,2022
2024-08-01,451.9999999999999,2022
2024-08-06,461.7999999999999,2022
2024-08-11,461.7999999999999,2022
2024-08-16,466.5999999999999,2022
2024-08-21,466.5999999999999,2022
2024-08-26,466.5999999999999,2022
2024-08-31,466.5999999999999,2022
2023-09-05,3.2,2023
2023-09-10,3.2,2023
2023-09-15,5.6000000000000005,2023
2023-09-20,6.000000000000001,2023
2023-09-25,6.000000000000001,2023
2023-09-30,7.000000000000001,2023
2023-10-05,9.200000000000001,2023
2023-10-10,9.200000000000001,2023
2023-10-15,15.800000000000002,2023
2023-10-20,19.000000000000004,2023
2023-10-25,22.000000000000004,2023
2023-10-30,22.000000000000004,2023
2023-11-04,22.600000000000005,2023
2023-11-09,23.000000000000004,2023
2023-11-14,50.2,2023
2023-11-19,51.800000000000004,2023
2023-11-24,53.800000000000004,2023
2023-11-29,64.4,2023
